locality,property_type,bathrooms,bedrooms2,floor,furnished_status,brand_new,sqft,price
other,Apartment,2,2,4,Semi-Furnished,Resale,1000,5800000
other,Apartment,2,2,1,Unfurnished,Resale,800,3800000
other,Apartment,3,3,1,Semi-Furnished,Resale,1550,11000000
other,Apartment,2,2,3,Furnished,Resale,1000,7200000
other,Apartment,2,3,5,Semi-Furnished,Resale,1720,11000000
other,Apartment,2,2,1,Unfurnished,Resale,1000,5800000
other,Apartment,2,3,2,Unfurnished,Resale,1100,5500000
other,Residential House,3,3,1,Unfurnished,Resale,1500,6500000
other,Apartment,2,2,1,Unfurnished,Resale,1000,6200000
other,Apartment,2,3,3,Semi-Furnished,Resale,1350,6500000
other,Apartment,3,3,1,Semi-Furnished,Resale,1450,6500000
other,Apartment,2,2,1,Unfurnished,Resale,950,5000000
other,Apartment,2,2,0,Semi-Furnished,New Property,1074,7500000
other,Apartment,3,3,1,Unfurnished,Resale,2080,14144000
other,Apartment,2,2,2,Semi-Furnished,Resale,950,5500000
other,Apartment,2,2,5,Semi-Furnished,Resale,1200,8600000
other,Apartment,3,3,1,Furnished,Resale,1510,7500000
other,Apartment,2,2,2,Unfurnished,Resale,1000,6500000
other,Residential House,4,4,1,Unfurnished,Resale,2400,9500000
other,Apartment,2,2,4,Semi-Furnished,Resale,1025,5400000
other,Apartment,2,2,2,Furnished,Resale,1050,6000000
other,Apartment,3,3,3,Unfurnished,Resale,1200,7000000
other,Apartment,2,2,5,Unfurnished,Resale,1190,6000000
other,Apartment,2,2,1,Unfurnished,Resale,670,2500000
other,Apartment,3,3,5,Semi-Furnished,Resale,1700,8000000
other,Residential House,4,4,1,Unfurnished,Resale,1800,9600000
other,Apartment,3,3,1,Unfurnished,Resale,1350,5200000
other,Residential House,4,4,0,Unfurnished,Resale,2300,10600000
other,Apartment,2,2,4,Semi-Furnished,Resale,1145,8000000
other,Apartment,2,2,2,Unfurnished,Resale,1060,7400000
other,Apartment,2,2,5,Unfurnished,Resale,1100,5500000
other,Apartment,2,2,3,Unfurnished,Resale,1130,6000000
other,Apartment,2,2,2,Unfurnished,Resale,750,3600000
other,Residential House,4,4,1,Unfurnished,Resale,2100,8500000
other,Residential House,3,3,2,Semi-Furnished,Resale,1827,11000000
other,Apartment,2,2,1,Unfurnished,Resale,1165,6900000
other,Apartment,2,2,3,Unfurnished,Resale,1050,4200000
other,Apartment,2,2,4,Furnished,Resale,1216,8000000
other,Apartment,2,2,1,Semi-Furnished,Resale,1130,7200000
other,Apartment,2,2,1,Semi-Furnished,Resale,1200,6000000
other,Apartment,2,2,3,Unfurnished,Resale,1260,6900000
other,Apartment,2,2,1,Unfurnished,Resale,1130,5800000
other,Apartment,3,3,4,Unfurnished,Resale,1575,8900000
other,Apartment,2,2,2,Semi-Furnished,Resale,1100,4000000
other,Apartment,2,2,3,Unfurnished,Resale,700,2500000
other,Apartment,3,3,4,Unfurnished,Resale,1665,9800000
other,Builder Floor Apartment,2,2,2,Furnished,Resale,1195,6000000
other,Apartment,2,3,3,Unfurnished,Resale,945,3750000
other,Apartment,2,3,1,Unfurnished,Resale,1050,4200000
other,Apartment,3,3,3,Unfurnished,Resale,1600,7700000
other,Apartment,2,2,1,Unfurnished,Resale,1000,6500000
other,Apartment,2,2,2,Unfurnished,Resale,860,5500000
other,Builder Floor Apartment,2,2,4,Furnished,Resale,1225,8000000
other,Apartment,2,2,4,Unfurnished,Resale,1050,5200000
other,Apartment,2,2,3,Furnished,Resale,1115,5500000
other,Apartment,2,2,1,Unfurnished,Resale,671,3000000
other,Apartment,2,2,5,Semi-Furnished,Resale,850,3800000
other,Apartment,2,2,2,Furnished,Resale,910,5500000
other,Apartment,2,2,4,Unfurnished,Resale,900,3800000
other,Residential House,1,1,1,Unfurnished,Resale,1020,4500000
other,Apartment,2,2,4,Semi-Furnished,Resale,746,4500000
other,Apartment,2,2,3,Furnished,Resale,1080,6000000
other,Apartment,3,3,4,Semi-Furnished,Resale,1646,8000000
other,Apartment,2,2,2,Furnished,Resale,1112,6250000
other,Apartment,2,2,2,Unfurnished,Resale,947,6500000
other,Residential House,2,2,1,Unfurnished,Resale,1000,7200000
other,Apartment,2,2,2,Unfurnished,Resale,1000,4900000
other,Builder Floor Apartment,3,3,3,Unfurnished,Resale,1505,8000000
other,Apartment,2,2,1,Unfurnished,Resale,1600,7900000
other,Residential House,4,4,0,Unfurnished,Resale,1600,8600000
other,Residential House,2,2,0,Semi-Furnished,Resale,1200,4999000
other,Apartment,3,3,4,Furnished,New Property,2250,14500000
other,Apartment,1,1,5,Furnished,Resale,581,3500000
other,Apartment,3,3,3,Unfurnished,Resale,2310,10800000
other,Residential House,3,3,0,Unfurnished,Resale,2000,9000000
other,Penthouse,2,3,5,Unfurnished,Resale,1300,5800888
other,Apartment,2,2,3,Semi-Furnished,New Property,1070,6000000
other,Apartment,2,2,8,Unfurnished,Resale,1335,9500000
other,Apartment,2,3,3,Furnished,Resale,1600,8500000
other,Apartment,2,2,2,Furnished,Resale,1110,6800000
other,Apartment,2,2,2,Unfurnished,New Property,700,3600000
other,Apartment,2,2,2,Unfurnished,Resale,1265,5500000
other,Apartment,1,1,5,Furnished,Resale,530,3000000
other,Apartment,3,3,1,Furnished,Resale,1465,7000000
other,Apartment,2,2,2,Semi-Furnished,Resale,805,5300000
other,Apartment,2,2,1,Unfurnished,New Property,850,4500000
other,Residential House,2,2,1,Unfurnished,Resale,1531,9000000
other,Apartment,3,3,2,Semi-Furnished,Resale,1449,9000000
other,Residential House,2,2,1,Unfurnished,Resale,1250,8500000
other,Apartment,3,3,3,Semi-Furnished,Resale,1415,5500000
other,Apartment,3,3,1,Unfurnished,New Property,1694,6700000
other,Residential House,5,5,0,Furnished,Resale,2350,12800000
other,Apartment,2,2,0,Unfurnished,Resale,1050,3900000
other,Apartment,1,2,2,Unfurnished,Resale,901,3500000
other,Apartment,3,4,7,Semi-Furnished,Resale,2670,14500000
other,Apartment,2,3,3,Semi-Furnished,Resale,1450,6800000
other,Apartment,3,3,4,Semi-Furnished,Resale,1250,7300000
other,Apartment,2,2,2,Furnished,New Property,900,4400000
other,Apartment,2,2,2,Semi-Furnished,Resale,725,4000000
other,Apartment,2,2,1,Semi-Furnished,Resale,1020,4800000
other,Apartment,3,2,2,Semi-Furnished,Resale,900,4500000
other,Apartment,2,2,3,Unfurnished,Resale,850,5500000
other,Apartment,2,3,5,Semi-Furnished,Resale,1430,7500000
other,Apartment,2,2,4,Furnished,Resale,1146,6900000
other,Apartment,2,2,3,Unfurnished,Resale,1100,4300000
other,Apartment,3,3,1,Semi-Furnished,New Property,1750,8000000
other,Apartment,2,2,3,Unfurnished,Resale,1150,6500000
other,Apartment,2,3,2,Semi-Furnished,Resale,1500,6500000
other,Apartment,2,3,1,Unfurnished,New Property,1000,3900000
other,Apartment,3,3,5,Unfurnished,New Property,1189,6000000
other,Apartment,2,2,3,Unfurnished,Resale,1040,4000000
other,Apartment,2,3,5,Furnished,Resale,1425,7500000
other,Residential House,2,2,0,Unfurnished,Resale,930,6000000
other,Residential House,3,2,1,Unfurnished,Resale,1000,5500000
other,Apartment,2,2,0,Furnished,Resale,1050,4000000
other,Apartment,2,2,3,Unfurnished,Resale,965,4200000
other,Apartment,2,2,2,Unfurnished,Resale,700,3400000
other,Residential House,3,2,0,Furnished,Resale,1250,8600000
other,Residential House,2,2,0,Semi-Furnished,Resale,1000,4500000
other,Apartment,2,3,6,Unfurnished,New Property,1233,4400000
other,Apartment,3,3,1,Unfurnished,Resale,1600,7700000
other,Apartment,2,2,3,Semi-Furnished,Resale,1001,4200000
other,Apartment,2,2,2,Furnished,New Property,930,3900000
other,Apartment,2,2,4,Semi-Furnished,New Property,750,4200000
other,Apartment,2,2,1,Unfurnished,Resale,800,4000000
other,Apartment,3,4,3,Unfurnished,Resale,2340,13572000
other,Apartment,2,2,2,Semi-Furnished,Resale,1100,4800000
other,Residential House,3,2,0,Unfurnished,Resale,1400,8700000
other,Apartment,2,3,2,Semi-Furnished,Resale,1187,6500000
other,Apartment,2,3,3,Semi-Furnished,Resale,1300,7000000
other,Apartment,2,2,9,Unfurnished,Resale,1290,5200000
other,Apartment,3,3,2,Unfurnished,New Property,1300,7800000
other,Apartment,2,2,5,Furnished,Resale,1185,6200000
other,Apartment,2,2,1,Unfurnished,Resale,800,5000000
other,Apartment,2,2,1,Semi-Furnished,Resale,850,5500000
other,Apartment,2,2,4,Furnished,Resale,900,3200000
other,Apartment,2,2,5,Unfurnished,Resale,1400,8000000
other,Residential House,4,4,1,Unfurnished,Resale,1350,6200000
other,Apartment,2,2,3,Furnished,Resale,1000,6850000
other,Apartment,2,3,1,Unfurnished,Resale,1200,7800000
other,Apartment,2,2,4,Semi-Furnished,Resale,925,4900000
other,Residential House,3,2,2,Unfurnished,Resale,1800,7500000
other,Apartment,2,2,4,Furnished,Resale,1196,8000000
other,Apartment,2,2,2,Unfurnished,Resale,825,3400000
other,Apartment,3,3,3,Unfurnished,Resale,1560,5800000
other,Apartment,2,2,3,Unfurnished,New Property,1295,5827500
other,Apartment,2,3,3,Semi-Furnished,Resale,1506,9000000
other,Apartment,2,2,4,Furnished,Resale,940,5100000
other,Apartment,2,2,2,Furnished,Resale,1180,6000000
other,Apartment,2,2,2,Semi-Furnished,Resale,850,4000000
other,Apartment,2,2,5,Furnished,Resale,670,4000000
other,Apartment,2,2,0,Unfurnished,New Property,1050,4000000
other,Apartment,2,2,4,Furnished,Resale,975,4900000
other,Apartment,2,2,2,Semi-Furnished,Resale,1120,6500000
other,Apartment,2,2,2,Furnished,Resale,936,4600000
other,Apartment,3,3,3,Unfurnished,Resale,1510,5500000
other,Apartment,2,2,1,Furnished,Resale,727,4500000
other,Apartment,2,2,2,Furnished,Resale,1000,6000000
other,Apartment,1,1,2,Unfurnished,Resale,500,2600000
other,Apartment,2,2,0,Unfurnished,Resale,1067,4200000
other,Apartment,2,2,3,Furnished,Resale,1130,7000000
other,Apartment,2,2,0,Unfurnished,Resale,1200,6500000
other,Apartment,2,2,3,Semi-Furnished,Resale,1350,9200000
other,Apartment,2,2,1,Semi-Furnished,Resale,1222,6000000
other,Residential House,3,3,0,Semi-Furnished,Resale,1000,6700000
other,Apartment,2,2,1,Semi-Furnished,Resale,800,4000000
other,Apartment,2,2,2,Semi-Furnished,Resale,780,3400000
other,Residential House,1,1,0,Unfurnished,Resale,360,2500000
other,Apartment,2,2,4,Furnished,Resale,1119,6500000
other,Apartment,2,2,0,Furnished,Resale,740,2700000
other,Apartment,3,3,2,Furnished,Resale,1825,12000000
other,Apartment,2,2,3,Unfurnished,Resale,773,2930000
other,Apartment,2,2,1,Semi-Furnished,Resale,1050,3900000
other,Apartment,3,3,5,Unfurnished,Resale,1400,9500000
other,Apartment,2,2,3,Furnished,Resale,1090,6000000
other,Apartment,3,3,2,Unfurnished,New Property,1500,7000000
other,Apartment,2,2,1,Unfurnished,Resale,840,4200000
other,Residential House,5,4,2,Semi-Furnished,Resale,1350,9500000
other,Residential House,3,2,2,Furnished,Resale,900,5200000
other,Apartment,2,2,2,Unfurnished,Resale,855,3500000
other,Apartment,2,2,3,Unfurnished,Resale,900,4000000
other,Apartment,2,2,4,Unfurnished,Resale,950,4800000
other,Apartment,2,3,2,Semi-Furnished,Resale,1162,8300000
other,Apartment,2,2,1,Unfurnished,Resale,1096,6000000
other,Apartment,2,2,2,Furnished,Resale,943,4200000
other,Residential House,4,2,1,Unfurnished,Resale,1900,7500000
other,Apartment,2,2,3,Unfurnished,Resale,900,3200000
other,Residential House,4,3,1,Furnished,New Property,1620,9500000
other,Apartment,3,3,6,Semi-Furnished,Resale,1520,7200000
other,Apartment,2,3,2,Furnished,Resale,1265,6500000
other,Apartment,2,2,4,Semi-Furnished,Resale,1250,8500000
other,Apartment,1,1,5,Unfurnished,Resale,500,2500000
other,Apartment,2,2,2,Semi-Furnished,Resale,1139,6000000
other,Apartment,2,2,1,Semi-Furnished,Resale,1050,7100000
other,Apartment,2,2,4,Unfurnished,Resale,880,4700000
other,Apartment,2,3,6,Unfurnished,Resale,1250,4500000
other,Apartment,2,2,1,Unfurnished,Resale,925,4000000
other,Residential House,4,4,0,Unfurnished,Resale,2050,9200000
other,Residential House,2,2,0,Unfurnished,Resale,950,4500000
other,Residential House,2,2,1,Semi-Furnished,Resale,935,6500000
other,Apartment,2,2,2,Unfurnished,Resale,950,4100000
other,Apartment,3,3,1,Furnished,Resale,1450,7800000
other,Apartment,2,2,1,Semi-Furnished,Resale,1017,6500000
other,Apartment,2,2,5,Semi-Furnished,Resale,1150,5900000
other,Residential House,2,2,1,Unfurnished,Resale,720,4500000
other,Apartment,2,2,2,Semi-Furnished,Resale,1125,6000000
other,Apartment,2,2,3,Semi-Furnished,Resale,1040,5000000
other,Apartment,2,2,1,Semi-Furnished,Resale,1100,4500000
other,Apartment,3,3,4,Semi-Furnished,Resale,1250,8500000
other,Apartment,2,2,5,Semi-Furnished,Resale,1060,4400000
other,Apartment,2,3,1,Unfurnished,Resale,1400,7500000
other,Apartment,2,2,6,Semi-Furnished,Resale,1170,6600000
other,Apartment,2,3,2,Furnished,Resale,1560,9500000
other,Apartment,3,3,2,Unfurnished,Resale,1550,11000000
other,Residential House,4,4,1,Unfurnished,Resale,2400,13000000
other,Apartment,2,2,4,Semi-Furnished,Resale,930,3500000
other,Apartment,2,2,5,Furnished,Resale,1050,5000000
other,Apartment,2,2,6,Unfurnished,Resale,805,3300000
other,Apartment,2,3,1,Unfurnished,New Property,1250,7000000
other,Apartment,2,3,1,Unfurnished,Resale,1180,5500000
other,Apartment,2,2,2,Furnished,Resale,1150,7500000
other,Apartment,2,2,2,Unfurnished,Resale,790,3000000
other,Apartment,2,2,2,Unfurnished,Resale,875,4400000
other,Apartment,2,3,3,Furnished,Resale,1200,4500000
other,Apartment,2,2,0,Unfurnished,Resale,700,4200000
other,Builder Floor Apartment,3,3,1,Furnished,Resale,2200,14500000
other,Apartment,2,2,2,Semi-Furnished,Resale,1244,6000000
other,Apartment,2,3,1,Semi-Furnished,Resale,1478,7500000
other,Residential House,2,2,0,Semi-Furnished,New Property,1503,7500000
other,Apartment,3,3,3,Unfurnished,Resale,1635,11000000
other,Apartment,2,2,3,Unfurnished,Resale,925,4300000
other,Apartment,2,2,4,Furnished,Resale,1200,4500000
other,Apartment,2,2,2,Semi-Furnished,Resale,800,4800000
other,Apartment,2,3,4,Unfurnished,Resale,1415,9900000
other,Apartment,2,2,4,Semi-Furnished,Resale,750,3600000
other,Builder Floor Apartment,2,2,1,Unfurnished,Resale,900,4300000
other,Apartment,2,2,3,Semi-Furnished,New Property,1200,4500000
other,Apartment,2,3,1,Unfurnished,Resale,1460,5500000
other,Apartment,2,2,2,Unfurnished,Resale,1300,5500000
other,Apartment,2,2,4,Unfurnished,Resale,962,4000000
other,Apartment,2,2,1,Furnished,Resale,935,6500000
other,Apartment,2,2,3,Unfurnished,Resale,800,4200000
other,Apartment,2,2,5,Semi-Furnished,Resale,1020,4900000
other,Residential House,2,2,1,Unfurnished,Resale,1000,7200000
other,Apartment,2,2,2,Semi-Furnished,Resale,850,3400000
other,Apartment,2,2,2,Semi-Furnished,Resale,874,5000000
other,Residential House,2,2,1,Unfurnished,Resale,1000,4500000
other,Apartment,2,3,2,Semi-Furnished,Resale,1360,8700000
other,Apartment,3,3,4,Furnished,Resale,1540,8000000
other,Apartment,2,3,4,Unfurnished,Resale,1400,8900000
other,Builder Floor Apartment,2,2,4,Furnished,Resale,700,4050000
other,Apartment,3,3,3,Semi-Furnished,Resale,1436,10000000
other,Apartment,2,2,3,Unfurnished,Resale,1050,7000000
other,Apartment,2,2,2,Unfurnished,Resale,1100,4500000
other,Apartment,3,3,2,Furnished,Resale,1900,8000000
other,Builder Floor Apartment,2,2,2,Furnished,Resale,700,5000000
other,Apartment,2,2,3,Semi-Furnished,Resale,900,4400000
other,Apartment,2,2,3,Semi-Furnished,Resale,1090,6400000
other,Apartment,1,1,1,Unfurnished,Resale,500,2500000
other,Apartment,3,3,3,Unfurnished,Resale,1500,8500000
other,Apartment,2,2,3,Unfurnished,Resale,1000,4800000
other,Apartment,2,2,3,Unfurnished,Resale,1060,4000000
other,Apartment,2,2,1,Unfurnished,Resale,1100,6000000
other,Apartment,1,3,2,Furnished,Resale,1300,5800000
other,Apartment,3,3,1,Unfurnished,Resale,1355,8000000
other,Apartment,3,2,3,Furnished,Resale,968,6000000
other,Apartment,2,2,4,Unfurnished,Resale,1125,7500000
other,Apartment,2,2,1,Semi-Furnished,Resale,980,3900000
other,Penthouse,2,2,5,Unfurnished,Resale,1200,4500000
other,Apartment,3,3,4,Furnished,Resale,1725,12000000
other,Apartment,2,2,3,Unfurnished,Resale,740,2800000
other,Apartment,2,3,5,Semi-Furnished,New Property,1253,5000000
other,Apartment,2,2,4,Unfurnished,Resale,850,4500000
other,Apartment,2,2,4,Semi-Furnished,Resale,1135,6000000
other,Apartment,2,2,4,Semi-Furnished,Resale,1200,6600000
other,Apartment,2,2,4,Unfurnished,Resale,1040,5500000
other,Apartment,2,3,3,Furnished,Resale,1750,7200000
other,Apartment,2,2,3,Semi-Furnished,Resale,910,4500000
other,Apartment,3,3,4,Unfurnished,Resale,2000,7800000
other,Builder Floor Apartment,2,2,1,Semi-Furnished,Resale,1050,6800000
other,Apartment,3,3,1,Unfurnished,Resale,1300,7500000
other,Residential House,5,5,0,Unfurnished,Resale,3700,14500000
other,Apartment,2,2,4,Semi-Furnished,Resale,1355,5700000
other,Apartment,1,1,3,Furnished,Resale,550,2600000
other,Apartment,1,1,3,Unfurnished,Resale,470,3000000
other,Apartment,2,2,5,Semi-Furnished,Resale,1000,6600000
other,Residential House,4,3,0,Semi-Furnished,Resale,1800,9500000
other,Builder Floor Apartment,2,3,1,Semi-Furnished,Resale,1400,8000000
other,Apartment,2,2,1,Semi-Furnished,Resale,1100,6800000
other,Apartment,3,3,3,Semi-Furnished,Resale,1375,7000000
other,Builder Floor Apartment,2,2,1,Unfurnished,Resale,1240,4500000
other,Residential House,3,3,0,Semi-Furnished,New Property,1306,7500000
other,Builder Floor Apartment,4,3,2,Unfurnished,New Property,1900,11000000
other,Apartment,3,3,1,Unfurnished,Resale,1325,5700000
other,Apartment,2,2,1,Semi-Furnished,Resale,1007,5000000
other,Residential House,2,2,1,Unfurnished,Resale,780,3000000
other,Apartment,1,1,3,Unfurnished,Resale,420,1800000
other,Apartment,2,2,2,Semi-Furnished,Resale,900,5400000
other,Apartment,2,3,4,Unfurnished,New Property,1630,5900000
other,Apartment,2,2,3,Semi-Furnished,Resale,1000,5900000
other,Apartment,2,3,1,Unfurnished,Resale,1655,12000000
other,Residential House,3,3,0,Unfurnished,Resale,1900,9800000
other,Apartment,2,2,3,Unfurnished,Resale,1025,4900000
other,Apartment,2,3,5,Unfurnished,Resale,1368,6800000
other,Apartment,3,3,2,Semi-Furnished,Resale,1590,10300000
other,Builder Floor Apartment,2,2,3,Unfurnished,Resale,1000,5500000
other,Apartment,3,3,3,Furnished,Resale,1100,6000000
other,Apartment,2,2,2,Semi-Furnished,Resale,1160,5500000
other,Apartment,3,3,1,Unfurnished,Resale,1440,7500000
other,Apartment,2,2,2,Unfurnished,Resale,787,5300000
other,Apartment,2,2,4,Unfurnished,Resale,780,4650000
other,Apartment,2,2,1,Semi-Furnished,Resale,979,5000000
other,Apartment,3,3,5,Semi-Furnished,Resale,1600,7872000
other,Apartment,2,2,2,Semi-Furnished,Resale,800,3000000
other,Apartment,3,3,5,Semi-Furnished,Resale,1771,8900000
other,Residential House,2,2,0,Unfurnished,New Property,2000,9000000
other,Apartment,2,2,4,Furnished,Resale,816,4900000
other,Apartment,2,2,2,Semi-Furnished,New Property,1200,6500000
other,Apartment,3,3,7,Unfurnished,Resale,1700,10500000
other,Apartment,2,2,5,Furnished,Resale,907,5800000
other,Builder Floor Apartment,2,2,1,Semi-Furnished,Resale,950,4725000
other,Apartment,2,2,1,Unfurnished,Resale,800,3000000
other,Apartment,2,2,3,Furnished,Resale,1300,9100000
other,Apartment,2,2,0,Semi-Furnished,Resale,1000,4800000
other,Apartment,3,3,1,Unfurnished,Resale,1493,7500000
other,Apartment,3,3,2,Semi-Furnished,Resale,1470,5800000
other,Apartment,3,3,4,Semi-Furnished,Resale,1600,9000000
other,Apartment,3,3,4,Furnished,Resale,1800,7000000
other,Apartment,2,2,5,Unfurnished,Resale,1010,5200000
other,Apartment,2,2,2,Semi-Furnished,New Property,1070,4500000
other,Apartment,3,3,2,Furnished,Resale,1292,5900000
other,Apartment,3,3,5,Furnished,Resale,2100,11000000
other,Apartment,3,3,1,Unfurnished,Resale,1200,5000000
other,Apartment,2,2,3,Semi-Furnished,Resale,935,6000000
other,Residential House,5,6,2,Unfurnished,New Property,2700,11000000
other,Apartment,2,2,2,Semi-Furnished,New Property,900,6000000
